ra,dec,Class
178.6163,15.96310043334961,Barred
178.62255,42.980193,UnBarred
178.641,44.2047004699707,Barred
178.7176,35.604000091552734,Barred
178.72383,50.335738,UnBarred
178.745,47.339599609375,Barred
178.7576,49.899562,UnBarred
178.76091,48.694109,UnBarred
178.81229,59.318979,UnBarred
178.81486,55.352421,UnBarred
178.81568,66.267329,UnBarred
178.8167,34.52539825439453,Barred
178.8295,50.79970169067383,Barred
178.8421,43.76110076904297,Barred
178.84943,53.899517,UnBarred
178.87396,49.79649,UnBarred
178.88078,54.866782,UnBarred
178.88194,54.898906,UnBarred
178.90088,50.675742,UnBarred
178.9599,44.13529968261719,Barred
179.0285,59.42490005493164,Barred
179.0449,4.9953999519348145,Barred
179.06,52.77320098876953,Barred
179.06294,4.9678654,UnBarred
179.06656,52.513407,UnBarred
179.078,32.645198822021484,Barred
179.0892,44.53200149536133,Barred
179.1151,34.952999114990234,Barred
179.14421,53.974236,UnBarred
179.15877,3.2795689,UnBarred
179.18441,62.107287,UnBarred
179.189,44.474700927734375,Barred
179.1966,52.48440170288086,Barred
179.2363,62.171954,UnBarred
179.26456,10.087421,UnBarred
179.2689,3.0648999214172363,Barred
179.284,28.042400360107422,Barred
179.34794,4.5430496,UnBarred
179.3662,25.439800262451172,Barred
179.3853,53.92660140991211,Barred
179.41199,66.40973,UnBarred
179.4335,-2.1473000049591064,Barred
179.4705,55.31290054321289,Barred
179.4949,1.368899941444397,Barred
179.606,30.01129913330078,Barred
179.6089,3.2852001190185547,Barred
179.6475,12.724800109863281,Barred
179.6937,21.00320053100586,Barred
179.70124,60.056823,UnBarred
179.8189,6.188499927520752,Barred
179.8517,35.60210037231445,Barred
179.87628,53.34883,UnBarred
179.95265,10.366515,UnBarred
179.9632,34.905799865722656,Barred
179.99634,52.632326,UnBarred
180.01616,56.11198,UnBarred
180.02488,52.856926,UnBarred
180.06645,52.66815,UnBarred
180.1304,8.863749,UnBarred
180.13084,4.450944,UnBarred
180.1317,38.61109924316406,Barred
180.1353,28.98550033569336,Barred
180.15375,43.459446,UnBarred
180.1574,55.84989929199219,Barred
180.192,14.159500122070312,Barred
180.2004,4.951399803161621,Barred
180.2178,45.14690017700195,Barred
180.218,45.64590072631836,Barred
180.2304,23.815900802612305,Barred
180.2389,22.925800323486328,Barred
180.2785,51.41239929199219,Barred
180.32831,53.47413,UnBarred
180.33451,2.5238416,UnBarred
180.3577,16.12849998474121,Barred
180.3677,53.50870132446289,Barred
180.44575,58.119832,UnBarred
180.5199,17.91320037841797,Barred
180.56256,61.861846,UnBarred
180.5644,44.05550003051758,Barred
180.59615,-3.306352,UnBarred
180.60818,50.459068,UnBarred
180.62165,10.897863,UnBarred
180.6663,16.07539939880371,Barred
180.6673,8.366100311279297,Barred
180.6779,9.904000282287598,Barred
180.6866,20.905399322509766,Barred
180.6917,30.235700607299805,Barred
180.6964,44.237300872802734,Barred
180.7424,8.120400428771973,Barred
180.7454,54.83720016479492,Barred
180.7712,5.174699783325195,Barred
180.7863,13.493200302124023,Barred
180.78918,54.222571,UnBarred
180.79991,54.847208,UnBarred
180.81043,54.547155,UnBarred
180.81911,51.362683,UnBarred
180.8288,10.798458,UnBarred
180.8717,26.75950050354004,Barred
180.8742,60.116798400878906,Barred
180.89531,60.531352,UnBarred
180.9324,47.74599838256836,Barred
180.96281,-3.7096041,UnBarred
180.9747,36.37689971923828,Barred
180.9877,44.23860168457031,Barred
180.99801,9.2164796,UnBarred
181.01401,55.204938,UnBarred
181.02663,2.4115579,UnBarred
181.0687,39.28200149536133,Barred
181.07225,3.8729313,UnBarred
181.07916,1.848401,UnBarred
181.08529,2.4250614,UnBarred
181.0897,42.4718017578125,Barred
181.1199,48.61989974975586,Barred
181.127,33.54309844970703,Barred
181.13104,13.300444,UnBarred
181.13255,52.463616,UnBarred
181.13538,53.941706,UnBarred
181.1412,9.562600135803223,Barred
181.14191,1.7382286,UnBarred
181.17561,51.853126,UnBarred
181.18846,53.790206,UnBarred
181.2115,54.21080017089844,Barred
181.2593,38.245399475097656,Barred
181.2678,55.006099700927734,Barred
181.32493,2.2895576,UnBarred
181.3398,2.0862998962402344,Barred
181.3888,13.701800346374512,Barred
181.3926,61.922657,UnBarred
181.43286,53.184175,UnBarred
181.44154,48.588512,UnBarred
181.44869,-2.9987619,UnBarred
181.4537,48.36040115356445,Barred
181.5127,30.732099533081055,Barred
181.53847,50.852709,UnBarred
181.6119,32.84280014038086,Barred
181.6407,15.855299949645996,Barred
181.6587,25.750200271606445,Barred
181.6641,1.2842449,UnBarred
181.671,25.238300323486328,Barred
181.67453,52.155682,UnBarred
181.6854,58.457698822021484,Barred
181.68825,48.747739,UnBarred
181.69676,1.2860497,UnBarred
181.714,42.597801208496094,Barred
181.7372,32.44960021972656,Barred
181.7423,47.724300384521484,Barred
181.7461,25.71269989013672,Barred
181.74996,62.438029,UnBarred
181.7601,64.96499633789062,Barred
181.7713,20.755699157714844,Barred
181.77877,56.9231,UnBarred
181.78851,53.671506,UnBarred
181.80723,62.964911,UnBarred
181.84069,52.590148,UnBarred
181.8413,12.590700149536133,Barred
181.8679,22.259300231933594,Barred
181.88912,64.016865,UnBarred
181.8918,50.625701904296875,Barred
181.9032,26.987499237060547,Barred
181.95235,54.03888,UnBarred
181.9615,55.33140182495117,Barred
181.96228,42.571867,UnBarred
181.98979,9.7798736,UnBarred
181.99998,1.3959337,UnBarred
182.0013,53.77330017089844,Barred
182.0088,17.76129913330078,Barred
182.016,0.37880000472068787,Barred
182.0221,9.779199600219727,Barred
182.0369,43.99359893798828,Barred
182.079,55.6427001953125,Barred
182.10379,66.190462,UnBarred
182.1271,55.98939895629883,Barred
182.13143,60.503819,UnBarred
182.15088,62.685746,UnBarred
182.18426,-0.54083995,UnBarred
182.2179,51.96839904785156,Barred
182.2308,56.554113,UnBarred
182.2664,46.810298919677734,Barred
182.27,-0.5681999921798706,Barred
182.2739,41.31779861450195,Barred
182.29784,2.7256197,UnBarred
182.3458,19.947799682617188,Barred
182.34679,50.94668,UnBarred
182.35817,60.51982,UnBarred
182.4129,5.269100189208984,Barred
182.41537,62.855086,UnBarred
182.4712,-0.015985386,UnBarred
182.49494,58.060229,UnBarred
182.4975,-0.8970000147819519,Barred
182.54484,49.286006,UnBarred
182.5482,10.324199676513672,Barred
182.55194,0.38433649,UnBarred
182.5685,41.96419906616211,Barred
182.57006,5.3860325,UnBarred
182.619,18.973499298095703,Barred
182.6445,25.928199768066406,Barred
182.6561,48.75429916381836,Barred
182.7202,6.178999900817871,Barred
182.7606,36.99829864501953,Barred
182.88075,51.863498,UnBarred
182.9352,29.04210090637207,Barred
182.972,30.819499969482422,Barred
182.98221,55.493651,UnBarred
183.0108,22.276899337768555,Barred
183.016,61.490563,UnBarred
183.1135,30.95330047607422,Barred
183.1457,22.784700393676758,Barred
183.15209,45.625198,UnBarred
183.1556,33.30009841918945,Barred
183.17935,61.970854,UnBarred
183.20109,-2.7245991,UnBarred
183.22039,53.044305,UnBarred
183.2639,21.024099349975586,Barred
183.3014,54.52289962768555,Barred
183.3549,18.77989959716797,Barred
183.4424,4.847499847412109,Barred
183.4575,12.357025,UnBarred
183.47448,56.691507,UnBarred
183.4872,21.14900016784668,Barred
183.5165,-0.069644426,UnBarred
183.59672,9.6726293,UnBarred
183.66473,5.467764,UnBarred
183.6675,27.240299224853516,Barred
183.69075,13.326419,UnBarred
183.6916,30.140100479125977,Barred
183.70266,59.9062,UnBarred
183.7368,23.868499755859375,Barred
183.7875,4.933000087738037,Barred
183.7913,50.685298919677734,Barred
183.7981,8.412300109863281,Barred
183.81378,62.573571,UnBarred
183.8436,34.64030075073242,Barred
183.91578,55.200063,UnBarred
183.92,61.88990020751953,Barred
183.9385,24.069700241088867,Barred
183.9619,14.854700088500977,Barred
184.0172,11.534799575805664,Barred
184.0248,-3.3048505,UnBarred
184.0442,38.9724006652832,Barred
184.05762,59.978247,UnBarred
184.0598,37.20100021362305,Barred
184.06,46.34749984741211,Barred
184.07739,60.500545,UnBarred
184.1113,10.895099639892578,Barred
184.11405,57.877198,UnBarred
184.14511,60.364785,UnBarred
184.1471,9.707099914550781,Barred
184.2057,39.18790054321289,Barred
184.2475,27.096200942993164,Barred
184.2835,51.99879837036133,Barred
184.28836,-2.5260136,UnBarred
184.3235,35.98870086669922,Barred
184.34355,53.556523,UnBarred
184.4026,57.864498138427734,Barred
184.4038,47.88930130004883,Barred
184.40774,51.819185,UnBarred
184.42136,3.6558062,UnBarred
184.4318,42.604698181152344,Barred
184.43379,13.171041,UnBarred
184.45007,54.517246,UnBarred
184.45294,54.434881,UnBarred
184.4531,19.341899871826172,Barred
184.4685,-0.3621000051498413,Barred
184.5218,22.812400817871094,Barred
184.53959,10.948505,UnBarred
184.5478,28.54439926147461,Barred
184.58917,59.73144,UnBarred
184.6123,51.57619857788086,Barred
184.6271,24.52429962158203,Barred
184.72309,2.9922632,UnBarred
184.735,60.168701171875,Barred
184.73902,6.1843839,UnBarred
184.74854,51.27841,UnBarred
184.8038,42.532918,UnBarred
184.81646,5.2703703,UnBarred
184.8321,-1.9946999549865723,Barred
184.8509,12.301400184631348,Barred
184.85513,0.63096249,UnBarred
184.8715,51.775901794433594,Barred
184.88464,5.0751618,UnBarred
184.91614,3.9105058,UnBarred
184.9198,15.685700416564941,Barred
184.9259,43.86970138549805,Barred
184.9671,28.20829963684082,Barred
184.9687,29.883100509643555,Barred
185.0704,9.22700023651123,Barred
185.1272,4.497099876403809,Barred
185.1408,27.341699600219727,Barred
185.1484,52.257603,UnBarred
185.17,24.083599090576172,Barred
185.216,-2.0857999324798584,Barred
185.2218,-3.429500102996826,Barred
185.224,33.72600173950195,Barred
185.22754,61.992901,UnBarred
185.25306,60.918884,UnBarred
185.2833,51.896400451660156,Barred
185.2985,25.194799423217773,Barred
185.30393,-0.86424932,UnBarred
185.3321,54.823115,UnBarred
185.368,7.547900199890137,Barred
185.40621,58.49665,UnBarred
185.49619,52.928271,UnBarred
185.51433,-2.6167131,UnBarred
185.6038,20.931699752807617,Barred
185.6065,26.54210090637207,Barred
185.621,18.247699737548828,Barred
185.639,-2.0255000591278076,Barred
185.64591,51.154884,UnBarred
185.6642,38.37009811401367,Barred
185.66458,55.082916,UnBarred
185.70474,66.862599,UnBarred
185.73941,-3.5129951,UnBarred
185.74052,10.548313,UnBarred
185.74223,10.477659,UnBarred
185.7735,19.825899124145508,Barred
185.8215,13.051799774169922,Barred
185.82534,1.4868693,UnBarred
185.87946,55.656537,UnBarred
185.9292,20.009199142456055,Barred
185.9441,36.152801513671875,Barred
185.9507,27.39430046081543,Barred
186.04935,1.2130169,UnBarred
186.05141,9.2314752,UnBarred
186.06986,57.173299,UnBarred
186.08115,10.446326,UnBarred
186.1074,52.5015983581543,Barred
186.12145,9.3610706,UnBarred
186.12903,61.492521,UnBarred
186.14609,1.8923439,UnBarred
186.15366,67.64979,UnBarred
186.1565,10.83899974822998,Barred
186.23548,2.7791323,UnBarred
186.27833,52.44213,UnBarred
186.3024,14.039299964904785,Barred
186.3043,41.30540084838867,Barred
186.3103,31.951799392700195,Barred
186.38328,3.4379591,UnBarred
186.39276,-2.8413856,UnBarred
186.40286,-2.9005192,UnBarred
186.44889,53.045962,UnBarred
186.50103,-3.4652753,UnBarred
186.56017,0.26721967,UnBarred
186.6179,20.111900329589844,Barred
186.62496,54.179214,UnBarred
186.682,17.84819984436035,Barred
186.78009,51.887153,UnBarred
186.78211,-1.3541914,UnBarred
186.8418,-3.4516000747680664,Barred
186.98507,52.523475,UnBarred
187.0474,59.512901306152344,Barred
187.0532,27.893699645996094,Barred
187.1032,53.47800064086914,Barred
187.115,31.552200317382812,Barred
187.119,24.80929946899414,Barred
187.1288,32.54779815673828,Barred
187.1799,23.05470085144043,Barred
187.194,25.73189926147461,Barred
187.2945,39.919498443603516,Barred
187.31195,-3.6154573,UnBarred
187.3385,14.789299964904785,Barred
187.4105,36.738399505615234,Barred
187.4174,8.79259967803955,Barred
187.4204,31.444000244140625,Barred
187.4571,2.5192489,UnBarred
187.46765,11.525357,UnBarred
187.4822,42.570499420166016,Barred
187.4893,3.5947000980377197,Barred
187.5086,24.406400680541992,Barred
187.55039,3.5777673,UnBarred
187.5504,56.70220184326172,Barred
187.5584,2.3327999114990234,Barred
187.57132,66.140345,UnBarred
187.5782,-0.5648000240325928,Barred
187.588,7.48769998550415,Barred
187.6019,0.09319999814033508,Barred
187.6156,62.91899871826172,Barred
187.6434,1.2734999656677246,Barred
187.6434,1.2734633,UnBarred
187.6855,24.947599411010742,Barred
187.6955,29.9064998626709,Barred
187.7307,2.194999933242798,Barred
187.73249,51.282313,UnBarred
187.7567,46.869998931884766,Barred
187.7782,52.41429901123047,Barred
187.78677,5.1764979,UnBarred
187.8514,3.2790000438690186,Barred
187.8734,19.08919906616211,Barred
187.876,8.110099792480469,Barred
187.8766,65.763757,UnBarred
187.9291,50.671894,UnBarred
187.96595,52.400648,UnBarred
188.034,34.886199951171875,Barred
188.04107,-2.4020484,UnBarred
188.0548,38.74879837036133,Barred
188.071,63.956092,UnBarred
188.1192,57.963469,UnBarred
188.1287,0.06719999760389328,Barred
188.18,15.208700180053711,Barred
188.25749,56.869357,UnBarred
188.2605,27.390899658203125,Barred
188.2781,21.641599655151367,Barred
188.2926,2.310699939727783,Barred
188.3519,52.619300842285156,Barred
188.38389,59.080448,UnBarred
188.43624,5.5393847,UnBarred
188.47292,47.656675,UnBarred
188.4784,37.61410140991211,Barred
188.47888,5.8626843,UnBarred
188.48518,59.57499,UnBarred
188.49297,49.03185,UnBarred
188.49408,55.338911,UnBarred
188.521,6.492499828338623,Barred
188.5429,15.968199729919434,Barred
188.56898,48.034341,UnBarred
188.6021,6.847599983215332,Barred
188.6093,13.604999542236328,Barred
188.64928,47.760106,UnBarred
188.65803,-2.3216096,UnBarred
188.6704,3.3236501,UnBarred
188.67547,49.324634,UnBarred
188.7488,6.69789981842041,Barred
188.7652,15.780599594116211,Barred
188.93526,63.991946,UnBarred
188.991,44.688899993896484,Barred
189.0163,27.07819938659668,Barred
189.0242,40.82699966430664,Barred
189.04778,58.072262,UnBarred
189.0488,7.421899795532227,Barred
189.1206,52.393001556396484,Barred
189.18972,9.7166972,UnBarred
189.22375,59.235909,UnBarred
189.23808,10.430347,UnBarred
189.2381,10.430299758911133,Barred
189.2585,27.281299591064453,Barred
189.2673,26.090299606323242,Barred
189.3149,51.200801849365234,Barred
189.31532,51.036723,UnBarred
189.3264,33.92210006713867,Barred
189.33078,3.6962694,UnBarred
189.3608,38.33700180053711,Barred
189.4106,5.9070000648498535,Barred
189.4291,37.28229904174805,Barred
189.4982,43.195499420166016,Barred
189.625,36.17919921875,Barred
189.6359,18.851299285888672,Barred
189.64968,1.4022846,UnBarred
189.65554,10.475864,UnBarred
189.6608,1.4729000329971313,Barred
189.7185,54.992000579833984,Barred
189.7444,17.254100799560547,Barred
189.75342,5.4342654,UnBarred
189.77002,59.408142,UnBarred
189.81575,1.9540545,UnBarred
189.827,18.011499404907227,Barred
189.8347,17.581199645996094,Barred
189.8356,6.315299987792969,Barred
189.84349,0.4602442,UnBarred
189.8536,17.668100357055664,Barred
189.86749,4.2678602,UnBarred
189.91225,5.9227391,UnBarred
189.9272,34.41559982299805,Barred
189.95157,-2.7960688,UnBarred
189.96873,0.12547405,UnBarred
190.0042,47.784746,UnBarred
190.0478,5.378399848937988,Barred
190.05086,0.69568891,UnBarred
190.0641,7.547599792480469,Barred
190.0774,25.601499557495117,Barred
190.1121,48.166500091552734,Barred
190.22348,1.0083456,UnBarred
190.2296,28.52669906616211,Barred
190.23107,55.454234,UnBarred
190.2648,59.896400451660156,Barred
190.2837,18.555099487304688,Barred
190.2863,19.21929931640625,Barred
190.3686,19.388500213623047,Barred
190.3827,24.84779930114746,Barred
190.4186,26.327800750732422,Barred
190.5224,63.11259841918945,Barred
190.586,20.871299743652344,Barred
190.6493,25.42460060119629,Barred
190.66415,-2.8782957,UnBarred
190.82806,3.5501537,UnBarred
190.83229,58.964906,UnBarred
190.8695,29.466800689697266,Barred
190.9513,33.78329849243164,Barred
190.9559,54.904943,UnBarred
190.969,37.66450119018555,Barred
190.9852,-1.7698999643325806,Barred
191.0163,0.7730000019073486,Barred
191.05949,50.231672,UnBarred
191.2177,42.42219924926758,Barred
191.25128,48.628892,UnBarred
191.284,5.583899974822998,Barred
191.3459,20.3518009185791,Barred
191.4373,54.842843,UnBarred
191.48119,42.561982,UnBarred
191.4852,33.43159866333008,Barred
191.52915,59.614485,UnBarred
191.54286,52.113984,UnBarred
191.5825,0.580299973487854,Barred
191.5884,45.2864990234375,Barred
191.6041,51.14419937133789,Barred
191.6165,52.039451,UnBarred
191.649,34.452999114990234,Barred
191.7337,36.53099822998047,Barred
191.7706,30.038700103759766,Barred
191.82947,15.70992,UnBarred
191.8466,8.292400360107422,Barred
191.8934,1.7148000001907349,Barred
192.07884,50.117435,UnBarred
192.11977,42.297683,UnBarred
192.1561,42.30220031738281,Barred
192.2787,50.1260986328125,Barred
192.3085,66.37670135498047,Barred
192.31078,48.06017,UnBarred
192.36274,51.581879,UnBarred
192.3657,31.975400924682617,Barred
192.4361,-2.9739999771118164,Barred
192.50933,62.595995,UnBarred
192.60571,48.081706,UnBarred
192.6274,49.34519958496094,Barred
192.6477,55.19609832763672,Barred
192.7322,5.9004998207092285,Barred
192.7649,27.3700008392334,Barred
192.859,27.421300888061523,Barred
192.9439,7.2006001472473145,Barred
192.9479,40.83110046386719,Barred
192.9507,17.658599853515625,Barred
193.01478,51.680045,UnBarred
193.167,23.97719955444336,Barred
193.1699,3.179500102996826,Barred
193.1928,27.90679931640625,Barred
193.22815,50.727977,UnBarred
193.2605,46.725101470947266,Barred
193.26457,49.879702,UnBarred
193.4525,29.58839988708496,Barred
193.45298,53.84148,UnBarred
193.5948,27.74449920654297,Barred
193.6461,60.28779983520508,Barred
193.7934,-2.161099910736084,Barred
193.79444,64.264563,UnBarred
193.8066,35.98910140991211,Barred
193.8581,2.2311999797821045,Barred
193.8731,-2.737799882888794,Barred
193.8773,55.21070098876953,Barred
193.90373,-0.88374495,UnBarred
193.90897,-0.5906666,UnBarred
193.94003,55.644955,UnBarred
194.0015,66.32219696044922,Barred
194.0413,27.84429931640625,Barred
194.07325,55.1907,UnBarred
194.0779,20.304399490356445,Barred
194.1495,62.35260009765625,Barred
194.1497,27.718799591064453,Barred
194.1593,54.499000549316406,Barred
194.20638,1.8323828,UnBarred
194.2064,1.8323999643325806,Barred
194.2214,27.929500579833984,Barred
194.2571,27.372100830078125,Barred
194.3053,25.654699325561523,Barred
194.31312,-0.65761544,UnBarred
194.3478,27.766300201416016,Barred
194.3744,46.42490005493164,Barred
194.39409,49.148812,UnBarred
194.39874,48.487384,UnBarred
194.4528,28.180400848388672,Barred
194.46765,2.351608,UnBarred
194.4765,27.4906005859375,Barred
194.4843,53.52320098876953,Barred
194.4991,5.3196001052856445,Barred
194.5019,9.867500305175781,Barred
194.5085,3.88919997215271,Barred
194.513,27.970500946044922,Barred
194.602,6.906599998474121,Barred
194.60723,59.364892,UnBarred
194.6192,11.42650032043457,Barred
194.6261,28.85890007019043,Barred
194.68094,53.921604,UnBarred
194.85744,-2.248459,UnBarred
194.85868,59.018487,UnBarred
194.8597,-1.7827999591827393,Barred
194.8904,60.484793,UnBarred
194.9094,15.179300308227539,Barred
194.972,4.306300163269043,Barred
194.97409,52.765063,UnBarred
195.0567,37.14139938354492,Barred
195.0922,28.047000885009766,Barred
195.0929,62.239241,UnBarred
195.11373,49.980533,UnBarred
195.1168,34.37969970703125,Barred
195.1215,26.675399780273438,Barred
195.159,39.83100128173828,Barred
195.1625,48.56880187988281,Barred
195.1715,27.895000457763672,Barred
195.2709,9.756799697875977,Barred
195.27825,49.892325,UnBarred
195.28078,54.799227,UnBarred
195.2853,67.9646987915039,Barred
195.2958,39.74449920654297,Barred
195.3069,58.112300872802734,Barred
195.345,10.302399635314941,Barred
195.3994,13.566300392150879,Barred
195.403,15.72189998626709,Barred
195.4121,38.142398834228516,Barred
195.4227,4.6805322,UnBarred
195.4304,19.302000045776367,Barred
195.4826,29.322799682617188,Barred
195.4953,3.4811999797821045,Barred
195.5043,27.652999877929688,Barred
195.5349,49.448001861572266,Barred
195.5361,28.387100219726562,Barred
195.53651,5.4107457,UnBarred
195.5422,3.4335999488830566,Barred
195.54823,49.910351,UnBarred
195.6814,0.6639000177383423,Barred
195.732,5.5406999588012695,Barred
195.75681,55.089191,UnBarred
195.7743,38.31449890136719,Barred
195.781,-2.365299940109253,Barred
195.79462,5.9118688,UnBarred
195.8276,15.801400184631348,Barred
195.8357,2.7769999504089355,Barred
195.8555,28.013999938964844,Barred
195.8669,57.8474006652832,Barred
195.8748,61.499435,UnBarred
195.9276,12.501999855041504,Barred
195.98,16.170799255371094,Barred
195.9991,26.33209991455078,Barred
196.0088,20.66550064086914,Barred
196.04504,55.477529,UnBarred
196.0931,51.760501861572266,Barred
196.11,56.31380081176758,Barred
196.1377,4.540500164031982,Barred
196.15202,3.8592935,UnBarred
196.16194,3.7130432,UnBarred
196.2003,22.892499923706055,Barred
196.21546,3.8391132,UnBarred
196.22589,3.8244832,UnBarred
196.24128,53.780858,UnBarred
196.3392,55.0807991027832,Barred
196.34556,4.6453757,UnBarred
196.3632,9.5108003616333,Barred
196.3988,36.0718994140625,Barred
196.4227,66.68450164794922,Barred
196.4352,16.65519905090332,Barred
196.4564,-3.640399932861328,Barred
196.4614,11.535900115966797,Barred
196.4922,1.7925000190734863,Barred
196.4946,38.47570037841797,Barred
196.5067,40.15510177612305,Barred
196.51652,50.249711,UnBarred
196.5582,60.217341,UnBarred
196.5689,-0.8472999930381775,Barred
196.58738,53.306444,UnBarred
196.6022,48.962366,UnBarred
196.6127,-0.8059999942779541,Barred
196.6352,54.631900787353516,Barred
196.6424,4.1436004,UnBarred
196.65393,58.764203,UnBarred
196.6552,42.047861,UnBarred
196.68353,43.655231,UnBarred
196.7044,50.057543,UnBarred
196.7092,39.5192985534668,Barred
196.7547,55.8129997253418,Barred
196.77353,-1.1768512,UnBarred
196.80833,4.1944437,UnBarred
196.8149,12.105899810791016,Barred
196.8593,56.757999420166016,Barred
196.86303,54.037729,UnBarred
196.866,17.87619972229004,Barred
196.86649,52.405017,UnBarred
196.877,36.37799835205078,Barred
196.8972,8.809800148010254,Barred
196.9015,-2.820199966430664,Barred
196.90702,43.521587,UnBarred
196.918,14.067099571228027,Barred
196.9382,54.709598541259766,Barred
196.9531,62.347198486328125,Barred
197.00638,3.5990608,UnBarred
197.0069,26.765399932861328,Barred
197.0117,6.481200218200684,Barred
197.0362,4.5391692,UnBarred
197.08342,13.062156,UnBarred
197.13382,59.116815,UnBarred
197.1561,7.5954999923706055,Barred
197.18057,4.6057128,UnBarred
197.1924,23.6835994720459,Barred
197.2306,-0.8015999794006348,Barred
197.2671,17.58839988708496,Barred
197.2953,22.466299057006836,Barred
197.32774,43.654622,UnBarred
197.32954,-1.6225271,UnBarred
197.39701,43.268329,UnBarred
197.4074,59.29410171508789,Barred
197.42172,46.023319,UnBarred
197.4407,38.90039825439453,Barred
197.4456,17.790000915527344,Barred
197.49213,50.412146,UnBarred
197.51817,60.22408,UnBarred
197.535,50.51129913330078,Barred
197.5475,28.10110092163086,Barred
197.58074,2.0259656,UnBarred
197.6267,54.52899932861328,Barred
197.6379,39.916500091552734,Barred
197.6383,16.130300521850586,Barred
197.6508,12.792799949645996,Barred
197.65518,2.3544425,UnBarred
197.68159,60.590958,UnBarred
197.68219,55.541248,UnBarred
197.68629,0.032083396,UnBarred
197.6977,15.78689956665039,Barred
197.7042,26.27429962158203,Barred
197.74426,1.1451442,UnBarred
197.7845,57.27050018310547,Barred
197.87111,3.6874562,UnBarred
197.87486,0.1493379,UnBarred
197.8777,31.866899490356445,Barred
197.9046,32.05950164794922,Barred
197.9239,19.5044002532959,Barred
197.9473,17.46139907836914,Barred
197.9575,44.934200286865234,Barred
197.9612,8.723699569702148,Barred
197.97128,51.206894,UnBarred
197.9759,3.2437000274658203,Barred
197.9848,45.437400817871094,Barred
198.01601,1.645576,UnBarred
198.04724,4.778132,UnBarred
198.0528,41.19839859008789,Barred
198.1497,21.30500030517578,Barred
198.1523,60.976633,UnBarred
198.22809,1.0359767,UnBarred
198.23356,0.94118815,UnBarred
198.2486,34.230201721191406,Barred
198.2581,15.958700180053711,Barred
198.2859,1.153499960899353,Barred
198.2926,57.34489822387695,Barred
198.30706,11.224901,UnBarred
198.3086,61.04840087890625,Barred
198.3357,10.321000099182129,Barred
198.3563,62.92300033569336,Barred
198.3787,21.49679946899414,Barred
198.3802,5.915500164031982,Barred
198.4486,-0.045569289,UnBarred
198.45445,60.684672,UnBarred
198.6362,44.50749969482422,Barred
198.65753,-3.3076371,UnBarred
198.6642,30.225000381469727,Barred
198.6702,5.345399856567383,Barred
198.6938,54.087398529052734,Barred
198.7261,9.056400299072266,Barred
198.73071,67.895487,UnBarred
198.7474,48.68830108642578,Barred
198.75925,3.0168256,UnBarred
198.775,3.0451574,UnBarred
198.78155,62.521468,UnBarred
198.7833,6.540800094604492,Barred
198.7869,48.5364990234375,Barred
198.8112,21.274999618530273,Barred
198.8635,29.074199676513672,Barred
198.965,9.493900299072266,Barred
199.0727,52.50590133666992,Barred
199.182,-0.9574000239372253,Barred
199.2091,-3.062700033187866,Barred
199.2647,51.52170181274414,Barred
199.27064,1.8279763,UnBarred
199.2891,27.078100204467773,Barred
199.29554,0.91357256,UnBarred
199.29813,-2.2010473,UnBarred
199.3037,13.227700233459473,Barred
199.3529,11.07349967956543,Barred
199.40597,4.4855508,UnBarred
199.4362,8.693400382995605,Barred
199.4982,-0.2953000068664551,Barred
199.5129,6.946599960327148,Barred
199.54414,66.4279,UnBarred
199.5503,34.472599029541016,Barred
199.583,17.30139923095703,Barred
199.6007,31.343900680541992,Barred
199.6396,11.201800346374512,Barred
199.6579,18.730199813842773,Barred
199.6695,-0.37470000982284546,Barred
199.68955,1.3862415,UnBarred
199.6971,47.19419860839844,Barred
199.7366,47.76940155029297,Barred
199.8299,19.766700744628906,Barred
199.859,34.091400146484375,Barred
199.88136,55.297373,UnBarred
199.90353,3.0326026,UnBarred
200.03199,1.5503376,UnBarred
200.15673,11.515954,UnBarred
200.1637,10.784299850463867,Barred
200.1724,33.100399017333984,Barred
200.1824,31.310800552368164,Barred
200.2138,42.5974006652832,Barred
200.2277,-0.9412000179290771,Barred
200.27616,2.2829179,UnBarred
200.2841,33.743099212646484,Barred
200.3653,5.1768999099731445,Barred
200.36926,12.338073,UnBarred
200.37446,5.4500089,UnBarred
200.46629,0.13936869,UnBarred
200.4676,62.633399963378906,Barred
200.48073,14.332726,UnBarred
200.5232,10.708200454711914,Barred
200.6617,21.345500946044922,Barred
200.7162,52.37590026855469,Barred
200.8108,46.6525993347168,Barred
200.88066,66.406272,UnBarred
200.88385,62.446518,UnBarred
200.8995,1.3705856,UnBarred
200.9519,43.30120086669922,Barred
201.02133,58.286584,UnBarred
201.0526,0.3874000012874603,Barred
201.0535,62.48970031738281,Barred
201.0711,59.013301849365234,Barred
201.11768,4.7748895,UnBarred
201.1224,-0.8428000211715698,Barred
201.13687,42.764256,UnBarred
201.1904,0.23070000112056732,Barred
201.27236,-0.90310404,UnBarred
201.31879,59.079562,UnBarred
201.3913,13.070042,UnBarred
201.3983,31.930200576782227,Barred
201.4111,33.68040084838867,Barred
201.46084,-3.5034298,UnBarred
201.4925,62.470298767089844,Barred
201.5087,2.2806999683380127,Barred
201.5884,21.114900588989258,Barred
201.5989,36.747501373291016,Barred
201.6003,41.764198303222656,Barred
201.6151,-3.466399908065796,Barred
201.643,56.41339874267578,Barred
